SrNo,NIMS_ID,k,tigerid,OPERATI+E:MONAL_CUSTOMER_REPC,REPC_SERVICE_ABBR,CIRCUIT_ISSUE_DATE,,pending_with,reason_of_pending,CRFS date,Config date,Pending,Assigned,testing date,TAT for testing
2620,L78X-WV1X 1538.98NM01S2F3,Reroute,806614,20399 - TATA COMMUNICATIONS (US) INC.,*N/A*,02-12-2015 10:41:57,KKHADE,,,,11 Dec 15,Complete,Rahul,,
2621,EXHX-W1UX ETS001,Cancel,806910,28977 - BLOOMBERG DATA SERVICES INDIA PVT LTD,GLOBETH,02-12-2015 11:18:00,AKARMUR,,,,,Complete,Amol,,
2622,LAAX-LAAX 4A06OC3,Cancel,806114,918 - TATA COMMUNICATIONS (CANADA) LTD.,VTS,03-12-2015 05:51:09,RCHAKRAD,,,,,Complete,Abhilasha,5 Dec 15,
2623,LAAX-LAAX 4A0601STS1SONUS,Cancel,806114,918 - TATA COMMUNICATIONS (CANADA) LTD.,VTS,03-12-2015 05:52:39,RCHAKRAD,,,,,Complete,Abhilasha,4 Dec 15,
2624,LAAX-LAAX 4A0602STS1SONUS,Cancel,806114,918 - TATA COMMUNICATIONS (CANADA) LTD.,VTS,03-12-2015 05:52:59,RCHAKRAD,,,,,Complete,Abhilasha,6 Dec 15,
2625,LAAX-LAAX 4A0603STS1SONUS,Cancel,806114,918 - TATA COMMUNICATIONS (CANADA) LTD.,VTS,03-12-2015 05:53:21,RCHAKRAD,,,,,Complete,Abhilasha,7 Dec 15,
2626,27GX-NW8X BE002,Reroute,791263,25700 - TATA - BB ETHERNET.,*N/A*,03-12-2015 07:28:46,AVIPATIL,,,,,Pending,Amol,,
2627,PYEX-PYEX BE1007,Reroute,807072,25700 - TATA - BB ETHERNET.,*N/A*,03-12-2015 07:42:09,AVIPATIL,,,,,Complete,Amol,,
2628,FV0X-S44X EOS001,Reroute,805868,25700 - TATA - BB ETHERNET.,*N/A*,03-12-2015 07:46:10,AVIPATIL,BOP,Existing tunnel is not present in NW,,11 Dec 15,Complete,Rahul,,
2629,42LX-HK2X 10M0001,Cancel,806785,34457 - SERVCORP HK CENTRAL LIMITED,GSM,03-12-2015 08:25:04,MNIBRAD,,,,4 Dec 15,Complete,Saurabh.A,,
2630,CHNX-SEBX VC4S0002,Provide,803870,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 09:30:12,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2631,CHNX-SEBX VC4S0011,Provide,803864,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 09:51:59,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2632,CHNX-SEBX VC4S0012,Provide,803865,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 09:54:24,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2633,CHNX-SEBX VC4S0013,Provide,803866,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 09:56:50,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2634,CHNX-SEBX VC4S0014,Provide,803867,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 10:16:57,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2635,CHNX-SEBX VC4S0015,Provide,803868,31906 - TELSTRA TELECOMMUNICATIONS PVT LTD,GSM,03-12-2015 10:19:33,SANDEEPJ,,,,11 Dec 15,Complete,Saurabh.A,,
2636,NW8X-X5WX 24N001,Provide,799599,23536 - MAKE MY TRIP INC,ENTVTS,03-12-2015 10:27:36,ROVARADE,,,,,Complete,Abhilasha,,
2637,NW8X-X5WX 24N002,Provide,799599,23536 - MAKE MY TRIP INC,ENTVTS,03-12-2015 10:27:53,ROVARADE,,,,,Complete,Abhilasha,,
2638,L78X-W1UX 1650ISID5030,Provide,802412,25700 - TATA - BB ETHERNET.,*N/A*,03-12-2015 11:03:30,AVIPATIL,,,,,Complete,Amol,,
2639,LHXX-VDQX 30N004,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:12:48,ROVARADE,,,,,Complete,Abhilasha,,
2640,LHXX-VDQX 30N021,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:17:59,ROVARADE,,,,,Complete,Shashank,,
2641,LHXX-VDQX 30N006,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:21:34,ROVARADE,,,,,Complete,Shashank,,
2642,LHXX-VDQX 30N007,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:21:58,ROVARADE,,,,,Complete,Abhilasha,,
2643,LHXX-VDQX 30N008,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:22:23,ROVARADE,,,,,Complete,Shashank,,
2644,LHXX-VDQX 30N009,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:22:47,ROVARADE,,,,,Complete,Abhilasha,,
2645,LHXX-VDQX 30N010,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:23:11,ROVARADE,,,,,Complete,Abhilasha,,
2646,LHXX-VDQX 30N011,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:23:35,ROVARADE,,,,,Complete,Abhilasha,,
2647,LHXX-VDQX 30N012,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:23:59,ROVARADE,,,,,Complete,Shashank,,
2648,LHXX-VDQX 30N013,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:24:23,ROVARADE,,,,,Complete,Shashank,,
2649,LHXX-VDQX 30N014,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:24:47,ROVARADE,,,,,Complete,Abhilasha,,
2650,LHXX-VDQX 30N015,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:25:11,ROVARADE,,,,,Complete,Shashank,,
2651,LHXX-VDQX 30N016,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:25:37,ROVARADE,,,,,Complete,Shashank,,
2652,LHXX-VDQX 30N017,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:26:02,ROVARADE,,,,,Complete,Shashank,,
2653,LHXX-VDQX 30N018,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:26:27,ROVARADE,,,,,Complete,Shashank,,
2654,LHXX-VDQX 30N019,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:26:52,ROVARADE,,,,,Complete,Abhilasha,,
2655,LHXX-VDQX 30N020,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:27:17,ROVARADE,,,,,Complete,Abhilasha,,
2656,LHXX-VDQX 30N005,Cancel,806777,13648 - VODAFONE INDIA LIMITED,VTS,03-12-2015 12:27:42,ROVARADE,,,,,Complete,Abhilasha,,
2657,N74X-TTTX 24N037,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:00:18,PMORASAK,,,,,Complete,Abhilasha,,
2658,N74X-TTTX 24N038,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:01:41,PMORASAK,,,,,Complete,Abhilasha,,
2659,N74X-TTTX 24N039,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:02:23,PMORASAK,,,,,Complete,Abhilasha,,
2660,N74X-TTTX 24N040,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:02:40,PMORASAK,,,,,Complete,Abhilasha,,
2661,N74X-TTTX 24N041,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:02:56,PMORASAK,,,,,Complete,Abhilasha,,
2662,N74X-TTTX 24N042,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:03:12,PMORASAK,,,,,Complete,Abhilasha,,
2663,N74X-TTTX 24N043,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:03:28,PMORASAK,,,,,Complete,Abhilasha,,
2664,N74X-TTTX 24N044,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:03:44,PMORASAK,,,,,Complete,Abhilasha,,
2665,N74X-TTTX 24N045,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:04:01,PMORASAK,,,,,Complete,Abhilasha,,
2666,N74X-TTTX 24N046,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:04:17,PMORASAK,,,,,Complete,Abhilasha,,
2667,N74X-TTTX 24N047,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:04:34,PMORASAK,,,,,Complete,Abhilasha,,
2668,N74X-TTTX 24N048,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:04:51,PMORASAK,,,,,Complete,Abhilasha,,
2669,N74X-TTTX 24N049,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:05:08,PMORASAK,,,,,Complete,Abhilasha,,
2670,N74X-TTTX 24N050,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:05:25,PMORASAK,,,,,Complete,Abhilasha,,
2671,N74X-TTTX 24N051,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:05:41,PMORASAK,,,,,Complete,Abhilasha,,
2672,N74X-TTTX 24N052,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:05:58,PMORASAK,,,,,Complete,Abhilasha,,
2673,N74X-TTTX 24N053,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:06:13,PMORASAK,,,,,Complete,Abhilasha,,
2674,N74X-TTTX 24N054,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:06:30,PMORASAK,,,,,Complete,Abhilasha,,
2675,N74X-TTTX 24N055,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:06:46,PMORASAK,,,,,Complete,Abhilasha,,
2676,N74X-TTTX 24N056,Provide,785146,10432 - ROGERS TELECOM (US) INC ,VTS,03-12-2015 13:07:03,PMORASAK,,,,,Complete,Abhilasha,,
