order_id,1,2,3,process_type,5,plan_released_by,7,task_name,9,10,order_issued_date,11,12,13
NCCM_52961,11-01-2016 12:39,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-01-2016 12:42,,,
NCCM_52964,11-01-2016 13:49,NORMAL,IN PROGRESS,BTNCCM,5,omprakash.kore,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,11-01-2016 13:52,,,
NCCM_53012,12-01-2016 13:58,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-01-2016 14:00,,,
NCCM_53014,12-01-2016 15:19,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-01-2016 15:22,,,
NCCM_53021,12-01-2016 15:43,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-01-2016 15:49,,,
NCCM_53033,12-01-2016 19:01,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,12-01-2016 19:02,,,
NCCM_53129,14-01-2016 13:35,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,14-01-2016 13:36,,,
NCCM_53152,14-01-2016 18:09,NORMAL,IN PROGRESS,BTNCCM,5,SakArora,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,14-01-2016 18:11,,,
NCCM_53202,15-01-2016 12:33,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,15-01-2016 12:34,,,
NCCM_53337,18-01-2016 13:50,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,18-01-2016 13:52,,,
NCCM_53364,19-01-2016 11:18,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-01-2016 11:18,,,
NCCM_53365,19-01-2016 11:19,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-01-2016 11:20,,,
NCCM_53366,19-01-2016 11:31,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-01-2016 11:34,,,
NCCM_53381,19-01-2016 11:56,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-01-2016 11:57,,,
NCCM_53433,19-01-2016 13:27,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,19-01-2016 13:31,,,
NCCM_53495,20-01-2016 11:52,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-01-2016 11:56,,,
NCCM_53540,20-01-2016 18:18,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,20-01-2016 18:23,,,
NCCM_53574,21-01-2016 15:58,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,21-01-2016 16:01,,,
NCCM_53766,22-01-2016 19:14,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,22-01-2016 19:20,,,
NCCM_53780,23-01-2016 17:24,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,23-01-2016 17:25,,,
NCCM_53800,25-01-2016 15:29,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,25-01-2016 15:30,,,
NCCM_53823,25-01-2016 16:59,NORMAL,IN PROGRESS,BTNCCM,5,AFating,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,25-01-2016 17:05,,,
NCCM_53825,25-01-2016 18:22,NORMAL,IN PROGRESS,BTNCCM,5,AzanSidd,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,25-01-2016 18:23,,,
NCCM_53839,27-01-2016 11:40,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-01-2016 11:42,,,
NCCM_53844,27-01-2016 11:52,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-01-2016 11:54,,,
NCCM_53845,27-01-2016 12:07,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-01-2016 12:09,,,
NCCM_53851,27-01-2016 12:48,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-01-2016 12:50,,,
NCCM_53869,27-01-2016 17:09,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,27-01-2016 17:11,,,
NCCM_54020,28-01-2016 18:40,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-01-2016 18:46,,,
NCCM_54021,28-01-2016 18:56,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,28-01-2016 18:58,,,
NCCM_54026,29-01-2016 11:07,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 11:09,,,
NCCM_54030,29-01-2016 11:56,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 11:57,,,
NCCM_54031,29-01-2016 12:20,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 12:31,,,
NCCM_54033,29-01-2016 12:57,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 13:02,,,
NCCM_54039,29-01-2016 16:11,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 16:14,,,
NCCM_54045,29-01-2016 17:41,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 17:46,,,
NCCM_54049,29-01-2016 19:34,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,29-01-2016 19:35,,,
NCCM_54053,30-01-2016 12:12,NORMAL,IN PROGRESS,BTNCCM,5,ranjoy.das,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-01-2016 12:21,,,
NCCM_54054,30-01-2016 12:31,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-01-2016 12:32,,,
NCCM_54058,30-01-2016 15:35,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-01-2016 15:41,,,
NCCM_54063,30-01-2016 18:14,NORMAL,IN PROGRESS,BTNCCM,5,ISInamda,Provisioning-Network,NCCM_BM_Tx_ConfigureTxServiceInPEWindow,,,30-01-2016 18:16,,,
