tiger_id,viznetM6id,gam_id,mrc_converted,nrc_converted,program_manager,evolve_status,customer_name,provisioner_name,service_type,inbasket_date
,431187,431187,,,,,VISNOVA SOLUTIONS PVT LTD,,ILL,18-Mar-2016 03:47:06 . PM
,431187,431187,,,,,VISNOVA SOLUTIONS PVT LTD,,ILL,18-Mar-2016 03:47:06 . PM
,430822,430822,,,,,Access Healthcare Services Pvt.Ltd.,,NDE,17-Mar-2016 11:35:57 . AM
,398248,398248,,,,,Mercedes-Benz India Private Limited,,GVPN,03-Mar-2016 12:30:53 . PM
,428904,428904,,,,,Genesis Burson-Marsteller Public Relations Pvt Ltd,,ILL,25-Mar-2016 11:37:57 . AM
,427598,427598,,,,,Wadia Techno Engineering Services Ltd,,ILL,09-Mar-2016 04:45:31 . AM
,359140,359140,,,,,Emirates Telecommunications Corporation (Etisalat),,NDE,18-Mar-2016 07:23:18 . PM
,431981,431981,,,,,RELIGARE SECURITIES LIMITED,,GVPN,23-Mar-2016 06:08:43 . PM
,431981,431981,,,,,RELIGARE SECURITIES LIMITED,,GVPN,23-Mar-2016 06:08:43 . PM
,429888,429888,,,,,BT Global Communications India Pvt Ltd,,NDE,23-Mar-2016 01:22:11 . PM
,392253,392253,,,,,Aurion Pro Solutions Ltd.,,ILL,06-Jan-2016 02:13:07 . PM
,393840,393840,,,,,TATA CONSULTANCY SERVICES LIMITED,,GVPN,26-Feb-2016 10:48:55 . AM
,425708,425708,,,,,READYLINK INTERNET SERVICES LIMITED,,ILL,11-Mar-2016 02:37:53 . PM
,429407,429407,,,,,COGNIZANT TECHNOLOGY SOLUTIONS INDIA PRIVATE LIMITED,,GVPN,09-Mar-2016 04:30:40 . PM
,428902,428902,,,,,Karvy Data Management Services Ltd,,GVPN,07-Mar-2016 02:07:33 . PM
,427155,427155,,,,,Primenet Global Limited,,NDE,09-Mar-2016 05:40:22 . PM
,428884,428884,,,,,SingTel Global India Pvt. Ltd.,,NDE,07-Mar-2016 01:03:09 . PM
,431940,431940,,,,,Geojit Comtrade Limited,,GVPN,23-Mar-2016 01:35:18 . PM
,417607,417607,,,,,Vodafone Mobile Services Limited,,NPL Intracity,28-Feb-2016 06:28:07 . PM
,425326,425326,,,,,Mastek Ltd.,,ILL,10-Mar-2016 08:50:38 . PM
,425326,425326,,,,,Mastek Ltd.,,ILL,10-Mar-2016 08:50:38 . PM
,429640,429640,,,,,Aditya Birla Chemicals (Thailand) Ltd,,GVPN,23-Mar-2016 11:50:08 . AM
,429204,429204,,,,,BHARTI AIRTEL LTD.,,NDE,19-Mar-2016 01:54:43 . PM
,413858,413858,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,05-Feb-2016 05:14:46 . PM
,418417,418417,,,,,Axis Bank Limited,,GVPN,01-Feb-2016 10:19:52 . AM
,431168,431168,,,,,Tata Communications Internet Services Ltd.,,ILL,18-Mar-2016 03:01:04 . PM
,431733,431733,,,,,L & T Technology Services Ltd,,GVPN,26-Mar-2016 05:11:36 . PM
,430119,430119,,,,,Quatrro Processing Services Private Limited,,GVPN,15-Mar-2016 03:26:16 . PM
,431272,431272,,,,,Deepak Industries Limited,,ILL,25-Mar-2016 09:52:46 . AM
,430388,430388,,,,,TATA AIA LIFE INSURANCE COMPANY LIMITED,,ILL,25-Mar-2016 11:18:19 . AM
,417625,417625,,,,,TATA CONSULTANCY SERVICES LIMITED,,GVPN,09-Feb-2016 01:01:00 . PM
,421701,421701,,,,,RELIANCE CORPORATE IT PARK LIMITED,,NDE,24-Mar-2016 12:25:11 . AM
,413568,413568,,,,,Tractors India Pvt Ltd,,NDE,04-Mar-2016 02:00:20 . PM
,429606,429606,,,,,Verizon Communications India Pvt. Ltd,,NPL Intracity,10-Mar-2016 04:05:36 . PM
,372986,372986,,,,,Tata Communications Ltd,,ILL,23-Mar-2016 12:06:08 . PM
,372986,372986,,,,,Tata Communications Ltd,,ILL,23-Mar-2016 12:06:08 . PM
,428321,428321,,,,,Investec Captital Services India Private Limited,,ILL,10-Mar-2016 05:00:49 . PM
,413931,413931,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,12-Jan-2016 12:31:55 . PM
,431941,431941,,,,,Geojit Comtrade Limited,,GVPN,23-Mar-2016 01:56:55 . PM
,430220,430220,,,,,Sony India Software Centre Private Limited,,ILL,14-Mar-2016 05:05:18 . PM
,430220,430220,,,,,Sony India Software Centre Private Limited,,ILL,14-Mar-2016 05:07:18 . PM
,430220,430220,,,,,Sony India Software Centre Private Limited,,ILL,14-Mar-2016 05:05:18 . PM
,430220,430220,,,,,Sony India Software Centre Private Limited,,ILL,14-Mar-2016 05:07:18 . PM
,429900,429900,,,,,BT Global Communications India Pvt Ltd,,NDE,23-Mar-2016 06:34:35 . PM
,413852,413852,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,23-Mar-2016 12:59:11 . PM
,429165,429165,,,,,Quick Heal Technologies Limited,,NDE,08-Mar-2016 04:33:32 . PM
,432211,432211,,,,,NTT DATA Global Delivery Services Private Limited,,IPL,26-Mar-2016 12:25:51 . PM
,417325,417325,,,,,AXA Technologies Shared Services Pvt Ltd,,NDE,15-Feb-2016 05:52:55 . PM
,414086,414086,,,,,Tata Communications Internet Services Ltd.,,NDE,08-Feb-2016 04:55:44 . PM
,413938,413938,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,21-Dec-2015 01:22:42 . PM
,412989,412989,,,,,At&T Global Network Services India Private Limited,,NDE,22-Mar-2016 03:13:56 . PM
,409704,409704,,,,,Css Corp Pvt. Ltd,,NDE,22-Mar-2016 04:57:10 . PM
,431574,431574,,,,,L and T Metro Rail (Hyderabad) Limited,,ILL,21-Mar-2016 05:51:02 . PM
,154613,154613,,,,,THE DIOSECAN CORPORATION OF JABALPUR,,ILL,18-Dec-2015 03:09:01 . PM
,154613,154613,,,,,THE DIOSECAN CORPORATION OF JABALPUR,,ILL,18-Dec-2015 03:09:01 . PM
,430923,430923,,,,,Verizon Communications India Private Limited,,NDE,17-Mar-2016 04:10:19 . PM
,427987,427987,,,,,SingTel Global India Pvt. Ltd.,,NDE,02-Mar-2016 05:35:09 . PM
,427987,427987,,,,,SingTel Global India Pvt. Ltd.,,NDE,02-Mar-2016 05:35:09 . PM
,421353,421353,,,,,TNC (US) HOLDINGS INC.,,ILL,27-Feb-2016 02:39:41 . PM
,425072,425072,,,,,Mastek Ltd.,,NDE,16-Mar-2016 08:42:58 . AM
,421438,421438,,,,,MAGMA FINCORP LIMITED,,GVPN,01-Mar-2016 04:29:01 . PM
,432220,432220,,,,,RIGNET PTE LTD,,NPL Intracity,26-Mar-2016 01:15:13 . PM
,431970,431970,,,,,L & T Technology Services Ltd,,NDE,23-Mar-2016 06:02:59 . PM
,413933,413933,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,12-Jan-2016 12:31:56 . PM
,422074,422074,,,,,ITC Infotech India Limited,,GVPN,01-Feb-2016 12:31:03 . PM
,334798,334798,,,,,GE India Industrial Private Limited,,GVPN,17-Jan-2016 07:59:20 . PM
,334798,334798,,,,,GE India Industrial Private Limited,,GVPN,17-Jan-2016 07:59:20 . PM
,402633,402633,,,,,American Express Banking Corp,,IPL,11-Mar-2016 04:39:08 . PM
,402633,402633,,,,,American Express Banking Corp,,IPL,15-Feb-2016 06:23:59 . PM
,402633,402633,,,,,American Express Banking Corp,,IPL,15-Feb-2016 06:23:59 . PM
,413036,413036,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:09:56 . AM
,432210,432210,,,,,FULLERTON INDIA CREDIT COMPANY LTD,,GVPN,26-Mar-2016 12:23:50 . PM
,432210,432210,,,,,FULLERTON INDIA CREDIT COMPANY LTD,,GVPN,26-Mar-2016 12:26:40 . PM
,429934,429934,,,,,Acision India Information Technology Pvt Ltd,,ILL,12-Mar-2016 01:48:32 . AM
,413000,413000,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:10:20 . AM
,429604,429604,,,,,Mondelez India Foods Private Limited,,GVPN,15-Mar-2016 03:16:09 . PM
,431831,431831,,,,,Concentrix Daksh Services India Pvt Ltd,,GVPN,22-Mar-2016 06:37:18 . PM
,413853,413853,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,12-Jan-2016 12:31:58 . PM
,428146,428146,,,,,WNS GLOBAL SERVICES PRIVATE LIMITED,,GVPN,21-Mar-2016 12:54:06 . PM
,428146,428146,,,,,WNS GLOBAL SERVICES PRIVATE LIMITED,,GVPN,21-Mar-2016 12:54:06 . PM
,431670,431670,,,,,Delhi Handicraft Exporters,,ILL,22-Mar-2016 12:33:10 . PM
,431670,431670,,,,,Delhi Handicraft Exporters,,ILL,22-Mar-2016 12:33:56 . PM
,413013,413013,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:10:24 . AM
,428202,428202,,,,,HUGHES COMMUNICATIONS INDIA LIMITED,,NDE,03-Mar-2016 03:06:01 . PM
,432080,432080,,,,,Concentrix Daksh Services India Pvt Ltd,,GVPN,23-Mar-2016 07:43:39 . PM
,429532,429532,,,,,Flight Raja Travels Pvt Ltd,,ILL,18-Mar-2016 12:40:03 . PM
,431669,431669,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,22-Mar-2016 12:33:08 . PM
,413851,413851,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,19-Dec-2015 06:11:39 . PM
,430332,430332,,,,,Verizon Communications India Private Limited,,NDE,15-Mar-2016 11:52:12 . PM
,334451,334451,,,,,Premium Transmission Limited,,GVPN,-
,412996,412996,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:10:22 . AM
,431115,431115,,,,,Sievert India Private Limited,,ILL,18-Mar-2016 12:36:58 . PM
,365094,365094,,,,,Max Life Insurance Company Limited,,GVPN,-
,431380,431380,,,,,SITA,,NPL Intracity,19-Mar-2016 04:14:04 . PM
,408102,408102,,,,,TATA MOTORS LTD,,ILL,21-Mar-2016 08:36:09 . PM
,432061,432061,,,,,RIGNET PTE LTD,,NPLC,23-Mar-2016 07:14:19 . PM
,431144,431144,,,,,InterGlobe Technology Quotient Pvt. Ltd.,,ILL,18-Mar-2016 01:36:58 . PM
,429837,429837,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,16-Mar-2016 11:07:01 . AM
,431488,431488,,,,,BHARTI AIRTEL LTD.,,NDE,21-Mar-2016 12:33:20 . PM
,431811,431811,,,,,THE HIMALAYA DRUG COMPANY,,GVPN,22-Mar-2016 06:12:38 . PM
,429721,429721,,,,,VALUEMOMENTUM SOFTWARE SERVICES PRIVATE LIMITED,,ILL,11-Mar-2016 12:57:49 . PM
,429434,429434,,,,,EXPORT IMPORT BANK OF INDIA,,GVPN,18-Mar-2016 05:50:10 . PM
,430109,430109,,,,,BECHTEL INDIA PVT. LTD.,,ILL,14-Mar-2016 05:47:24 . PM
,431109,431109,,,,,Malayalam Communications Limited,,ILL,18-Mar-2016 12:21:54 . PM
,416832,416832,,,,,Idea Cellular Ltd,,GVPN,29-Jan-2016 12:33:56 . PM
,426336,426336,,,,,BT Global Communications India Pvt Ltd,,IPL,24-Feb-2016 12:50:07 . PM
,431683,431683,,,,,Quick Heal Technologies Limited,,ILL,22-Mar-2016 01:07:00 . PM
,391823,391823,,,,,Bharat Sanchar Nigam Ltd,,IDC,16-Dec-2015 05:18:21 . PM
,426190,426190,,,,,Vodafone Mobile Services Limited,,NPL Intracity,26-Feb-2016 03:49:45 . PM
,33P201211,33P201211,,,,,Tata Consultancy Services Limited,,GVPN,29-Dec-2015 12:09:37 . PM
,431402,431402,,,,,Tata Teleservices Limited,,NPL Intracity,22-Mar-2016 04:48:10 . PM
,428037,428037,,,,,Quick Heal Technologies Limited,,ILL,26-Mar-2016 04:22:06 . PM
,431654,431654,,,,,Tata Communications Ltd (SME Div),,ILL,22-Mar-2016 11:46:54 . AM
,242969,242969,,,,,ABBOTT LABORATORIES,,GVPN,19-Aug-2014 06:31:21 . PM
,242969,242969,,,,,ABBOTT LABORATORIES,,GVPN,26-Sep-2014 05:49:17 . PM
,242969,242969,,,,,ABBOTT LABORATORIES,,GVPN,19-Aug-2014 06:31:21 . PM
,242969,242969,,,,,ABBOTT LABORATORIES,,GVPN,26-Sep-2014 05:49:17 . PM
,425807,425807,,,,,Tikona Infinet Limited,,NDE,29-Feb-2016 12:41:58 . PM
,431517,431517,,,,,MOLEX INDIA PVT LTD,,GVPN,21-Mar-2016 02:33:44 . PM
,35P201211,35P201211,,,,,Tata Consultancy Services Limited,,GVPN,30-Dec-2015 01:32:46 . PM
,432065,432065,,,,,Motorola Mobility LLC C/O Sprint Communications Company LP,,ILL,26-Mar-2016 02:07:59 . PM
,432065,432065,,,,,Motorola Mobility LLC C/O Sprint Communications Company LP,,ILL,26-Mar-2016 02:07:59 . PM
,420377,420377,,,,,HEXAWARE TECHNOLOGIES LTD,,IPL,26-Feb-2016 12:47:21 . AM
,430606,430606,,,,,Palm Grove Beach Hotels Private Limited,,ILL,26-Mar-2016 04:53:06 . PM
,428515,428515,,,,,Metropolitan Stock Exchange of India Limited,,NPL Intracity,04-Mar-2016 02:32:48 . PM
,426756,426756,,,,,Angel Broking Pvt Ltd,,NDE,30-Jan-2016 02:43:20 . PM
,426632,426632,,,,,VOLVO INDIA PVT LTD,,ILL,09-Mar-2016 12:55:02 . PM
,430262,430262,,,,,THE HIMALAYA DRUG COMPANY,,GVPN,14-Mar-2016 06:35:24 . PM
,430345,430345,,,,,Verizon Communications India Pvt. Ltd,,NDE,15-Mar-2016 12:50:29 . PM
,429390,429390,,,,,Concentrix Daksh Services India Pvt Ltd,,NDE,09-Mar-2016 04:05:49 . PM
,429656,429656,,,,,FABTECH PROJECTS AND ENGINEERS LTD,,ILL,10-Mar-2016 06:11:41 . PM
,429656,429656,,,,,FABTECH PROJECTS AND ENGINEERS LTD,,ILL,10-Mar-2016 06:11:41 . PM
,431998,431998,,,,,KOTAK SECURITIES LIMITED,,GVPN,23-Mar-2016 06:12:38 . PM
,429463,429463,,,,,RELIGARE SECURITIES LIMITED,,GVPN,09-Mar-2016 06:35:27 . PM
,429410,429410,,,,,BAJAJ AUTO LIMITED,,ILL,09-Mar-2016 04:27:18 . PM
,431908,431908,,,,,THE TATA POWER COMPANY LIMITED,,GVPN,23-Mar-2016 04:58:54 . PM
,426847,426847,,,,,THE TATA POWER COMPANY LIMITED,,GVPN,23-Mar-2016 05:54:48 . PM
,429314,429314,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,09-Mar-2016 12:03:25 . PM
,431815,431815,,,,,RELIANCE CORPORATE IT PARK LIMITED,,NDE,22-Mar-2016 06:12:44 . PM
,428170,428170,,,,,TATA CONSULTANCY SERVICES LIMITED,,ILL,17-Mar-2016 12:01:42 . PM
,428170,428170,,,,,TATA CONSULTANCY SERVICES LIMITED,,ILL,17-Mar-2016 12:01:42 . PM
,379242,379242,,,,,Case New Holland Construction Equp I Pvt Ltd,,ILL,23-Mar-2016 06:55:51 . PM
,427425,427425,,,,,Tikona Digital Networks Pvt Ltd,,NDE,01-Mar-2016 01:37:04 . AM
,376812,376812,,,,,Tata Communications Ltd (SME Div),,ILL,30-May-2015 05:43:18 . PM
,416071,416071,,,,,TATA CHEMICALS LIMITED,,GVPN,14-Jan-2016 08:50:47 . PM
,432007,432007,,,,,MAHINDRA AND MAHINDRA LIMITED,,GVPN,23-Mar-2016 06:05:19 . PM
,431297,431297,,,,,INVENSYS INDIA PVT LTD,,NDE,18-Mar-2016 08:32:44 . PM
,324253,324253,,,,,Citycom Networks Pvt Ltd,,NDE,06-Oct-2015 02:56:09 . PM
,429605,429605,,,,,Active Communications (I) Pvt Ltd,,ILL,10-Mar-2016 04:06:23 . PM
,431987,431987,,,,,Concentrix Daksh Services India Pvt Ltd,,IPL,23-Mar-2016 05:14:52 . PM
,431400,431400,,,,,DHFL Pramerica Asset Managers Private Limited,,ILL,19-Mar-2016 05:08:32 . PM
,431400,431400,,,,,DHFL Pramerica Asset Managers Private Limited,,ILL,19-Mar-2016 05:04:44 . PM
,429195,429195,,,,,Quick Heal Technologies Limited,,NDE,08-Mar-2016 05:33:44 . PM
,431391,431391,,,,,RELIANCE CORPORATE IT PARK LIMITED,,NDE,19-Mar-2016 04:43:38 . PM
,428903,428903,,,,,Karvy Data Management Services Ltd,,GVPN,07-Mar-2016 02:07:34 . PM
,397290,397290,,,,,INDIAN OVERSEAS BANK,,GVPN,26-Dec-2015 04:17:46 . PM
,426434,426434,,,,,Tikona Infinet Limited,,NDE,04-Mar-2016 03:40:54 . PM
,430339,430339,,,,,Almondz Global Securities Ltd,,ILL,15-Mar-2016 05:48:29 . PM
,430339,430339,,,,,Almondz Global Securities Ltd,,ILL,15-Mar-2016 05:48:29 . PM
,427449,427449,,,,,SISTEMA SHYAM TELESERVICES LIMITED,,NDE,29-Feb-2016 05:04:48 . PM
,412995,412995,,,,,At&T Global Network Services India Private Limited,,NDE,13-Jan-2016 07:21:39 . PM
,15239,15239,,,,,Tata Teleservices Limited,,CAPNPLC,04-Sep-2009 04:11:23 . PM
,417769,417769,,,,,Tata Communications Payment Solutions Ltd,,GVPN,08-Mar-2016 12:03:02 . AM
,431478,431478,,,,,DISHNET WIRELESS LIMITED,,NDE,21-Mar-2016 11:32:23 . AM
,431009,431009,,,,,XL INDIA BUSINESS SERVICES PRIVATE LIMITED,,NDE,17-Mar-2016 06:29:05 . PM
,366354,366354,,,,,Serco BPO Private Limited,,GVPN,01-Apr-2015 07:07:30 . PM
,432208,432208,,,,,Capita India Pvt Ltd,,NDE,26-Mar-2016 02:51:02 . PM
,429412,429412,,,,,Karvy Data Management Services Ltd,,NDE,15-Mar-2016 05:26:28 . PM
,431180,431180,,,,,Tata Communications Internet Services Ltd.,,ILL,18-Mar-2016 03:33:23 . PM
,431170,431170,,,,,Brightleaf India Private Limited,,ILL,18-Mar-2016 03:03:02 . PM
,425501,425501,,,,,At&T Global Network Services India Private Limited,,NDE,22-Jan-2016 03:49:43 . PM
,425501,425501,,,,,At&T Global Network Services India Private Limited,,NDE,01-Feb-2016 10:08:36 . AM
,412606,412606,,,,,Idea Cellular Ltd,,GVPN,12-Mar-2016 06:18:46 . PM
,431275,431275,,,,,Shriram Transport Finance Company Limited,,ILL,18-Mar-2016 07:22:43 . PM
,431275,431275,,,,,Shriram Transport Finance Company Limited,,ILL,18-Mar-2016 07:23:17 . PM
,430228,430228,,,,,SMC Insurance Brokers Private Limited,,GVPN,14-Mar-2016 08:09:01 . PM
,428883,428883,,,,,SingTel Global India Pvt. Ltd.,,NDE,07-Mar-2016 01:03:32 . PM
,421261,421261,,,,,AXIS BANK LTD,,GVPN,25-Feb-2016 08:09:48 . PM
,406979,406979,,,,,BT Global Communications India Pvt Ltd,,NDE,26-Mar-2016 10:59:14 . AM
,430586,430586,,,,,Misys Software Solutions (India) Private Limited,,ILL,16-Mar-2016 12:59:33 . PM
,428300,428300,,,,,NVIDIA GRAPHICS PVT LTD.,,ILL,07-Mar-2016 06:27:21 . PM
,418720,418720,,,,,TATA CONSULTANCY SERVICES LIMITED,,IPL,15-Feb-2016 03:40:31 . PM
,426094,426094,,,,,Trent Limited,,NDE,29-Feb-2016 11:56:58 . AM
,356187,356187,,,,,SLK SOFTWARE SERVICES PVT LTD,,GVPN,17-Oct-2015 12:53:43 . PM
,429909,429909,,,,,NATIONAL COMM & DERIVATIVES EXCHANGE LTD,,ILL,26-Mar-2016 12:52:48 . PM
,431813,431813,,,,,THE HIMALAYA DRUG COMPANY,,GVPN,22-Mar-2016 06:13:15 . PM
,429823,429823,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,22-Mar-2016 11:07:53 . AM
,431518,431518,,,,,MOLEX INDIA PVT LTD,,GVPN,21-Mar-2016 02:40:52 . PM
,430431,430431,,,,,Orange Business Services India Network Pvt Ltd,,NDE,15-Mar-2016 04:32:56 . PM
,410286,410286,,,,,BNP Paribas India Solutions (P) Ltd,,ILL,21-Mar-2016 05:18:49 . PM
,419692,419692,,,,,Vodafone Mobile Services Limited,,NPL Intracity,15-Jan-2016 04:38:21 . PM
,425641,425641,,,,,HCL Technologies Limited,,GVPN,02-Mar-2016 12:01:43 . PM
,426008,426008,,,,,Tikona Digital Networks Pvt Ltd,,NDE,04-Mar-2016 08:03:28 . PM
,426938,426938,,,,,The Royal Bank of Scotland N. V,,NDE,09-Mar-2016 07:00:18 . PM
,428382,428382,,,,,Tata Capital Financial Services Limited,,GVPN,22-Mar-2016 12:13:57 . PM
,428381,428381,,,,,Tata Capital Financial Services Limited,,GVPN,03-Mar-2016 11:55:32 . PM
,431575,431575,,,,,L and T Metro Rail (Hyderabad) Limited,,ILL,21-Mar-2016 05:51:03 . PM
,428918,428918,,,,,SYNECHRON TECHNOLOGIES PVT LTD,,NDE,07-Mar-2016 03:03:56 . PM
,432097,432097,,,,,SYNECHRON TECHNOLOGIES PVT LTD,,NDE,23-Mar-2016 08:23:52 . PM
,415171,415171,,,,,Stock Holding Corporation Of India Ltd.,,ILL,24-Dec-2015 10:54:17 . AM
,431659,431659,,,,,Idea Cellular Ltd,,GVPN,22-Mar-2016 12:56:58 . PM
,413849,413849,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,28-Dec-2015 09:55:53 . AM
,428742,428742,,,,,Everonn Education Limited,,ILL,23-Mar-2016 03:01:03 . PM
,430204,430204,,,,,PRICEWATERHOUSECOOPERS SERVICE DELIVERY CENTER (KOLKATA) PRIVATE LIMITED,,GVPN,21-Mar-2016 04:02:48 . PM
,431971,431971,,,,,KOTAK SECURITIES LIMITED,,GVPN,23-Mar-2016 03:35:06 . PM
,431200,431200,,,,,RELIGARE SECURITIES LIMITED,,GVPN,18-Mar-2016 04:33:41 . PM
,393653,393653,,,,,Hyundai Motor India Limited,,GVPN,23-Mar-2016 07:53:56 . PM
,430234,430234,,,,,PRICEWATERHOUSECOOPERS SERVICE DELIVERY CENTER (KOLKATA) PRIVATE LIMITED,,GVPN,18-Mar-2016 10:31:24 . AM
,430790,430790,,,,,Pricewaterhouse Coopers Pvt Ltd,,NDE,16-Mar-2016 07:02:37 . PM
,430192,430192,,,,,ERNST & YOUNG SERVICES PRIVATE LIMITED,,GVPN,18-Mar-2016 10:59:00 . AM
,413939,413939,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,23-Dec-2015 01:09:36 . PM
,431259,431259,,,,,Century Textile and Industries Limited,,GVPN,18-Mar-2016 07:22:23 . PM
,431504,431504,,,,,TATA HITACHI CONSTRUCTION MACHINERY COMPANY Private Limited,,GVPN,21-Mar-2016 01:35:53 . PM
,429461,429461,,,,,RELIGARE FINVEST LIMITED,,GVPN,09-Mar-2016 06:33:25 . PM
,412969,412969,,,,,At&T Global Network Services India Private Limited,,NDE,17-Dec-2015 12:57:22 . PM
,417549,417549,,,,,AXA Technologies Shared Services Pvt Ltd,,NDE,09-Feb-2016 01:26:56 . PM
,322899,322899,,,,,Edifice Consultants Pvt Ltd,,GVPN,18-Nov-2015 06:00:56 . PM
,371709,371709,,,,,Tata Communications Internet Services Ltd.,,ILL,25-Apr-2015 03:25:25 . PM
,430356,430356,,,,,THE HIMALAYA DRUG COMPANY,,GVPN,15-Mar-2016 01:03:37 . PM
,431910,431910,,,,,DISHNET WIRELESS LIMITED,,NDE,23-Mar-2016 12:16:12 . PM
,429125,429125,,,,,DISHNET WIRELESS LIMITED,,NDE,08-Mar-2016 02:33:43 . PM
,413265,413265,,,,,At&T Global Network Services India Private Limited,,NDE,17-Dec-2015 12:15:11 . PM
,424839,424839,,,,,Hitachi Payment Services private Limited,,NDE,19-Feb-2016 05:50:55 . PM
,429826,429826,,,,,BT Global Communications India Pvt Ltd,,NPL Intracity,22-Mar-2016 07:53:18 . PM
,428951,428951,,,,,Max Life Insurance Company Limited,,GVPN,17-Mar-2016 07:00:46 . PM
,431797,431797,,,,,At&T Global Network Services India Private Limited,,NDE,22-Mar-2016 05:32:51 . PM
,428222,428222,,,,,Virtusa Consulting Services Pvt Ltd,,NDE,03-Mar-2016 03:39:18 . PM
,428222,428222,,,,,Virtusa Consulting Services Pvt Ltd,,NDE,03-Mar-2016 03:39:18 . PM
,421648,421648,,,,,Vodafone Mobile Services Limited,,NPLC,29-Jan-2016 11:34:13 . AM
,428568,428568,,,,,NVIDIA GRAPHICS PVT LTD.,,NDE,04-Mar-2016 06:18:16 . PM
,431887,431887,,,,,MAHINDRA AND MAHINDRA LIMITED,,GVPN,26-Mar-2016 04:37:10 . PM
,428439,428439,,,,,ERNST & YOUNG SERVICES PRIVATE LIMITED,,NDE,04-Mar-2016 11:02:58 . AM
,432107,432107,,,,,BLOOMBERG DATA SERVICES (INDIA) PRIVATE LIMITED,,NDE,16-Apr-2015 01:53:20 . PM
,426878,426878,,,,,The Royal Bank of Scotland N. V,,NDE,09-Mar-2016 03:25:24 . PM
,428643,428643,,,,,Vodafone Mobile Services Limited,,NPL Intracity,17-Mar-2016 07:15:53 . PM
,423397,423397,,,,,AXIS BANK LTD,,GVPN,03-Mar-2016 06:37:35 . PM
,424836,424836,,,,,Amway India Enterprises Pvt Ltd.,,GVPN,21-Mar-2016 06:29:55 . PM
,428647,428647,,,,,Vodafone Mobile Services Limited,,NPL Intracity,25-Mar-2016 01:41:35 . PM
,380048,380048,,,,,Tata Communications Internet Services Ltd.,,ILL,12-Jun-2015 10:10:35 . AM
,380048,380048,,,,,Tata Communications Internet Services Ltd.,,ILL,12-Jun-2015 10:10:35 . AM
,380472,380472,,,,,Tata Communications Internet Services Ltd.,,ILL,15-Jun-2015 04:00:34 . PM
,380472,380472,,,,,Tata Communications Internet Services Ltd.,,ILL,15-Jun-2015 04:00:34 . PM
,380470,380470,,,,,Tata Communications Internet Services Ltd.,,ILL,15-Jun-2015 07:34:37 . PM
,380470,380470,,,,,Tata Communications Internet Services Ltd.,,ILL,15-Jun-2015 07:34:37 . PM
,429109,429109,,,,,Vodafone Mobile Services Limited,,NDE,08-Mar-2016 01:32:37 . PM
,429901,429901,,,,,BT Global Communications India Pvt Ltd,,NDE,22-Mar-2016 08:14:18 . PM
,427389,427389,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,20-Dec-2015 10:56:02 . AM
,427389,427389,,,,,At&T Global Network Services India Private Limited,,NPL Intracity,29-Feb-2016 03:34:04 . PM
,431729,431729,,,,,Idea Cellular Ltd,,GVPN,23-Mar-2016 01:21:57 . PM
,431729,431729,,,,,Idea Cellular Ltd,,GVPN,23-Mar-2016 01:23:11 . PM
,429939,429939,,,,,VALUEMOMENTUM SOFTWARE SERVICES PRIVATE LIMITED,,NDE,11-Mar-2016 08:14:00 . PM
,426372,426372,,,,,Verizon Communications India Private Limited,,NDE,24-Feb-2016 03:03:05 . PM
,432226,432226,,,,,Tata Communications Ltd (SME Div),,ILL,26-Mar-2016 04:42:36 . PM
,427451,427451,,,,,BT Global Communications India Pvt Ltd,,NDE,29-Feb-2016 05:04:48 . PM
,426211,426211,,,,,Universal Sompo General Insurance Company Ltd,,NDE,07-Mar-2016 04:03:38 . PM
,427801,427801,,,,,SingTel Global India Pvt. Ltd.,,NDE,01-Mar-2016 08:02:26 . PM
,429519,429519,,,,,Verizon Communications India Pvt. Ltd,,NPLC,10-Mar-2016 11:52:27 . AM
,429955,429955,,,,,VALUEMOMENTUM SOFTWARE SERVICES PRIVATE LIMITED,,NDE,14-Mar-2016 12:15:25 . PM
,430513,430513,,,,,Indian Statistical Institute,,ILL,18-Mar-2016 07:34:02 . PM
,428809,428809,,,,,HDFC Asset Mangement Company Ltd,,GVPN,05-Mar-2016 06:05:55 . PM
,431880,431880,,,,,Indian Association For The Cultivation of Science,,ILL,26-Mar-2016 12:47:43 . PM
